Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736397948,"2025-01-09 04:45:48",B5665,KN5290,7947.66,866.736,212,124.80737304688,43.095153808594
1736397963,"2025-01-09 04:46:03",B5665,KN5290,8077.2,874.144,212,124.78373718262,43.067050933838
1736397977,"2025-01-09 04:46:17",B5665,KN5290,8191.5,879.7,212,124.76027679443,43.039268493652
1736397993,"2025-01-09 04:46:33",B5665,KN5290,8298.18,887.108,212,124.73686981201,43.011470794678
1736398008,"2025-01-09 04:46:48",B5665,KN5290,8404.86,892.664,212,124.71327209473,42.983539581299
1736398022,"2025-01-09 04:47:02",B5665,KN5290,8511.54,900.072,212,124.68862915039,42.954345703125
1736398037,"2025-01-09 04:47:17",B5665,KN5290,8534.4,916.74,212,124.66493225098,42.92610168457
1736398048,"2025-01-09 04:47:28",B5665,KN5290,8587.74,922.296,212,124.64813232422,42.906143188477
1736398062,"2025-01-09 04:47:42",B5665,KN5290,8763,918.592,212,124.62348175049,42.876888275146
1736398078,"2025-01-09 04:47:58",B5665,KN5290,8915.4,911.184,212,124.59889221191,42.847801208496
1736398093,"2025-01-09 04:48:13",B5665,KN5290,9121.14,903.776,213,124.57391357422,42.818378448486
1736398108,"2025-01-09 04:48:28",B5665,KN5290,9281.16,900.072,212,124.5499420166,42.790008544922
1736398123,"2025-01-09 04:48:43",B5665,KN5290,9395.46,900.072,212,124.52593994141,42.761211395264
1736398138,"2025-01-09 04:48:58",B5665,KN5290,9509.76,900.072,212,124.50205230713,42.732669830322
1736398153,"2025-01-09 04:49:13",B5665,KN5290,9685.02,890.812,212,124.47804260254,42.703899383545
1736398168,"2025-01-09 04:49:28",B5665,KN5290,9875.52,875.996,206,124.45655822754,42.675701141357
1736398182,"2025-01-09 04:49:42",B5665,KN5290,10027.92,866.736,201,124.43933105469,42.645530700684
1736398198,"2025-01-09 04:49:58",B5665,KN5290,10142.22,866.736,195,124.4259185791,42.61438369751
1736398212,"2025-01-09 04:50:12",B5665,KN5290,10210.8,868.588,190,124.4162979126,42.582088470459
1736398227,"2025-01-09 04:50:27",B5665,KN5290,10279.38,866.736,190,124.40930938721,42.549961090088
1736398238,"2025-01-09 04:50:38",B5665,KN5290,10325.1,868.588,190,124.40444946289,42.528308868408
1736398252,"2025-01-09 04:50:52",B5665,KN5290,10393.68,874.144,190,124.39749145508,42.496746063232
1736398267,"2025-01-09 04:51:07",B5665,KN5290,10393.68,877.848,190,124.39026641846,42.464260101318
1736398282,"2025-01-09 04:51:22",B5665,KN5290,10393.68,877.848,190,124.38298797607,42.431900024414
1736398293,"2025-01-09 04:51:33",B5665,KN5290,10393.68,879.7,190,124.37802886963,42.410160064697
1736398308,"2025-01-09 04:51:48",B5665,KN5290,10393.68,879.7,189,124.37072753906,42.377479553223
