Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736490110,"2025-01-10 06:21:50",B7986,KN5251,0,216.684,28,120.8491897583,27.903690338135
1736490125,"2025-01-10 06:22:05",B7986,KN5251,0,287.06,28,120.85468292236,27.912950515747
1736490140,"2025-01-10 06:22:20",B7986,KN5251,175.26,288.912,30,120.85903930664,27.919780731201
1736490155,"2025-01-10 06:22:35",B7986,KN5251,434.34,294.468,30,120.86514282227,27.9290599823
1736490170,"2025-01-10 06:22:50",B7986,KN5251,701.04,294.468,29,120.87132263184,27.938739776611
1736490185,"2025-01-10 06:23:05",B7986,KN5251,952.5,301.876,28,120.87750244141,27.948850631714
1736490200,"2025-01-10 06:23:20",B7986,KN5251,1112.52,333.36,26,120.88347625732,27.959129333496
1736490215,"2025-01-10 06:23:35",B7986,KN5251,1226.82,383.364,27,120.89070129395,27.971799850464
1736490230,"2025-01-10 06:23:50",B7986,KN5251,1447.8,405.588,27,120.89839935303,27.98477935791
1736490245,"2025-01-10 06:24:05",B7986,KN5251,1661.16,422.256,27,120.9065322876,27.998470306396
1736490260,"2025-01-10 06:24:20",B7986,KN5251,1943.1,424.108,13,120.91388702393,28.014589309692
1736490275,"2025-01-10 06:24:35",B7986,KN5251,2217.42,422.256,352,120.91348266602,28.030550003052
1736490290,"2025-01-10 06:24:50",B7986,KN5251,2484.12,422.256,329,120.90718078613,28.044799804688
1736490305,"2025-01-10 06:25:05",B7986,KN5251,2712.72,425.96,310,120.89456176758,28.056610107422
1736490320,"2025-01-10 06:25:20",B7986,KN5251,2834.64,431.516,296,120.8787689209,28.064390182495
1736490335,"2025-01-10 06:25:35",B7986,KN5251,3055.62,429.664,278,120.86139678955,28.068250656128
1736490350,"2025-01-10 06:25:50",B7986,KN5251,3299.46,438.924,262,120.84284973145,28.067459106445
1736490365,"2025-01-10 06:26:05",B7986,KN5251,3550.92,448.184,242,120.82543182373,28.061689376831
1736490380,"2025-01-10 06:26:20",B7986,KN5251,3756.66,470.408,226,120.80992126465,28.050889968872
1736490395,"2025-01-10 06:26:35",B7986,KN5251,3832.86,533.376,208,120.79807281494,28.035060882568
1736490410,"2025-01-10 06:26:50",B7986,KN5251,3901.44,577.824,208,120.78685760498,28.015960693359
